instances,source,feature_lanes_count,feature_vehicles_count,feature_vehicles_density,feature_episode_duration,feature_ego_spacing,feature_policy_frequency,feature_simulation_frequency,feature_collision_reward,feature_right_lane_reward,feature_high_speed_reward,feature_lane_change_reward,feature_reward_speed_min,feature_reward_speed_max,feature_observation_vehicles_count,feature_traffic_intensity_index,feature_vehicles_per_second,feature_action_space_size,feature_action_branching_factor,feature_observation_space_dim,feature_random_episodes,feature_random_total_steps,feature_random_mean_episode_return,feature_random_std_episode_return,feature_random_mean_episode_length,feature_random_std_episode_length,feature_random_collision_rate,feature_random_timeout_rate,feature_random_mean_speed,feature_random_std_speed,feature_random_action_entropy,feature_random_obs_mean,feature_random_obs_std,feature_random_obs_mean_abs,feature_random_obs_zero_fraction,feature_random_obs_flat_dim,feature_random_return_min,feature_random_return_max,feature_random_return_median,feature_random_return_p10,feature_random_return_p90,feature_random_length_min,feature_random_length_max,feature_random_speed_min,feature_random_speed_max,feature_random_return_per_step,feature_random_reward_snr,feature_random_speed_cv,feature_random_safety_index,feature_random_timeout_pressure,feature_random_safety_vs_speed,feature_idm_episodes,feature_idm_total_steps,feature_idm_mean_episode_return,feature_idm_std_episode_return,feature_idm_mean_episode_length,feature_idm_std_episode_length,feature_idm_collision_rate,feature_idm_timeout_rate,feature_idm_mean_speed,feature_idm_std_speed,feature_idm_action_entropy,feature_idm_obs_mean,feature_idm_obs_std,feature_idm_obs_mean_abs,feature_idm_obs_zero_fraction,feature_idm_obs_flat_dim,feature_idm_return_min,feature_idm_return_max,feature_idm_return_median,feature_idm_return_p10,feature_idm_return_p90,feature_idm_length_min,feature_idm_length_max,feature_idm_speed_min,feature_idm_speed_max,feature_idm_return_per_step,feature_idm_reward_snr,feature_idm_speed_cv,feature_idm_safety_index,feature_idm_timeout_pressure,feature_idm_safety_vs_speed,feature_idm_return_gain,feature_idm_return_ratio,feature_idm_collision_reduction,feature_idm_timeout_reduction,feature_idm_speed_gain,feature_random_reward_stochasticity,feature_stability_gap,feature_action_entropy_random,feature_obs_complexity,feature_difficulty_index,feature_safety_gap,feature_speed_safety_tradeoff,feature_timeout_sensitivity,algo_a2c_mean_reward,algo_ppo_mean_reward,algo_dqn_mean_reward
10,highway-fast-v0_GrayscaleObservation,2.0,5.0,0.8,35.0,3.4,1.0,5.0,-1.0,0.1,0.4,0.0,20.0,30.0,,2.0,0.14285714285714285,5.0,5.0,32768.0,10.0,181.0,13.964417730154537,8.12134706880714,18.1,10.014489502715554,0.9,0.1,23.875468809450176,4.2018269790963005,1.603938222866119,97.47445886422203,41.97737311194424,97.47445886422203,0.07853403141361257,32768.0,4.132089264572965,26.464325976278467,13.87910885053375,4.208815006629229,24.462906601498396,6.0,35.0,10.25972487398663,29.999999940434886,0.771514791721245,1.719470414498024,0.1759892899545445,0.09999999999999998,0.1,2.387546880945017,5.0,175.0,24.648200645793807,0.0,35.0,0.0,0.0,1.0,21.40878640620765,0.9922899468452655,3.5553480614894135,101.43682013617621,37.95227499564504,101.43682013617621,0.041666666666666664,32768.0,24.648200645793807,24.648200645793807,24.648200645793807,24.648200645793807,24.648200645793807,35.0,35.0,20.453048868013706,24.145534632628966,0.7042343041655373,24648200.645793807,0.046349656709540825,1.0,1.0,21.40878640620765,10.68378291563927,1.7650717242221394,0.9,-0.9,-2.466682403242526,0.5815743014974218,8.12134706880714,1.603938222866119,32768,1.1631486029948437,0.9,19.021239525262633,0.1,26.220221169036346,25.96687928824371,7.059778844850785
11,highway-fast-v0_TimeToCollision,2.0,5.0,0.8,35.0,3.4,1.0,5.0,-1.0,0.1,0.4,0.0,20.0,30.0,,2.0,0.14285714285714285,5.0,5.0,90.0,10.0,142.0,10.916982506031612,7.743229590639981,14.2,9.537295214053092,1.0,0.0,23.996171382532843,4.4782297271912945,1.6019850684987653,0.4244152046783626,0.4817081965976939,0.4244152046783626,0.5510964912280701,90.0,2.9126876281031144,25.710208746369258,9.247443129728957,2.9726952559379245,21.094344881408542,4.0,32.0,10.919548712166485,29.99997690614355,0.7688015849318037,1.4098743900547226,0.1866226686407313,0.0,0.0,0.0,5.0,175.0,24.648200645793807,0.0,35.0,0.0,0.0,1.0,21.40878640620765,0.9922899468452655,3.5553480614894135,0.3979938271604938,0.48113707906456865,0.3979938271604938,0.5858024691358025,90.0,24.648200645793807,24.648200645793807,24.648200645793807,24.648200645793807,24.648200645793807,35.0,35.0,20.453048868013706,24.145534632628966,0.7042343041655373,24648200.645793807,0.046349656709540825,1.0,1.0,21.40878640620765,13.731218139762195,2.2577849121211666,1.0,-1.0,-2.5873849763251933,0.7092828881129903,7.743229590639981,1.6019850684987653,90,1.4185657762259807,1.0,21.40878640620765,0.0,25.48688775527925,25.548957441209062,11.616765132742502
12,highway-fast-v0_Kinematics,2.0,5.0,0.9,30.0,3.3,1.0,5.0,-1.0,0.1,0.4,0.0,20.0,30.0,15.0,2.25,0.16666666666666666,5.0,5.0,75.0,10.0,200.0,14.976446784564363,7.129590523038788,20.0,9.528903399657276,0.7,0.4,22.70993343481395,3.836328481576417,1.5907272615739756,0.12082202602568126,0.3105765243466313,0.1366794326418922,0.6721904761904762,75.0,4.665198700712046,23.086532357976107,17.041404311258944,5.104677987599575,22.649354733634766,7.0,30.0,10.083469392096083,29.999779347691973,0.7488223392282182,2.1006037633669474,0.16892732528964896,0.30000000000000004,0.4,6.812980030444186,5.0,150.0,20.878456994190795,0.0,30.0,0.0,0.0,1.0,21.098071242738495,0.9431807024436577,3.4011973816621555,0.13277133654522638,0.30583012520673636,0.13399889094855197,0.7526881720430108,75.0,20.878456994190795,20.878456994190795,20.878456994190795,20.878456994190795,20.878456994190795,30.0,30.0,20.311146010912857,23.919859988775823,0.6959485664730265,20878456.994190797,0.04470459156609819,1.0,1.0,21.098071242738495,5.902010209626432,1.394086053951285,0.7,-0.6,-1.6118621920754563,0.47605350918974104,7.129590523038788,1.5907272615739756,75,1.0711203956769173,0.7,14.285091212294308,0.4,21.88022116764803,21.698113584993273,20.846231882108558
13,highway-fast-v0_GrayscaleObservation,2.0,5.0,0.9,30.0,3.3,1.0,5.0,-1.0,0.1,0.4,0.0,20.0,30.0,,2.25,0.16666666666666666,5.0,5.0,32768.0,10.0,176.0,13.40491176370865,6.569226243407919,17.6,8.416650165000325,0.9,0.1,23.29333247376544,4.227289329536017,1.5967074124393437,97.25737721432921,42.208485726519896,97.25737721432921,0.08064516129032258,32768.0,4.049412855394956,24.397860927143142,11.977911576211746,6.506317363931761,22.05899102908474,6.0,30.0,10.257132511750044,29.999996566192557,0.7616427138470824,2.040561433943421,0.18148065129008187,0.09999999999999998,0.1,2.3293332473765433,5.0,150.0,20.878456994190795,0.0,30.0,0.0,0.0,1.0,21.098071242738495,0.9431807024436577,3.4011973816621555,100.71652123235887,38.766112388791484,100.71652123235887,0.04838709677419355,32768.0,20.878456994190795,20.878456994190795,20.878456994190795,20.878456994190795,20.878456994190795,30.0,30.0,20.311146010912857,23.919859988775823,0.6959485664730265,20878456.994190797,0.04470459156609819,1.0,1.0,21.098071242738495,7.473545230482145,1.557522780059815,0.9,-0.9,-2.1952612310269437,0.49006109619697774,6.569226243407919,1.5967074124393437,32768,1.1026374664432,0.9,18.768737995361953,0.1,22.020221169036347,22.04688783570301,6.04644560308565
14,highway-fast-v0_TimeToCollision,2.0,5.0,0.9,30.0,3.3,1.0,5.0,-1.0,0.1,0.4,0.0,20.0,30.0,,2.25,0.16666666666666666,5.0,5.0,90.0,10.0,114.0,8.328012720842514,7.565250115931972,11.4,9.593747964169166,0.8,0.2,22.86361751157297,3.875381070949985,1.6009584451231174,0.42629928315412186,0.4810132637380795,0.42629928315412186,0.5473118279569893,90.0,2.0183154628962954,23.418669315067078,4.934492474955876,3.2012717927973853,22.81596484673715,3.0,30.0,9.557333333333332,29.999996566192557,0.730527431652852,1.1008243603843118,0.16949990085726666,0.19999999999999996,0.2,4.5727235023145925,5.0,150.0,20.878456994190795,0.0,30.0,0.0,0.0,1.0,21.098071242738495,0.9431807024436577,3.4011973816621555,0.40448028673835124,0.48185498659452614,0.40448028673835124,0.5781362007168459,90.0,20.878456994190795,20.878456994190795,20.878456994190795,20.878456994190795,20.878456994190795,30.0,30.0,20.311146010912857,23.919859988775823,0.6959485664730265,20878456.994190797,0.04470459156609819,1.0,1.0,21.098071242738495,12.550444273348281,2.5070152012283913,0.8,-0.8,-1.7655462688344734,0.9084099005502869,7.565250115931972,1.6009584451231174,90,2.0439222762381455,0.8,16.525347740423904,0.2,22.046887835700257,22.015796743455383,18.69884086509611
15,highway-fast-v0_Kinematics,2.0,10.0,0.95,30.0,3.2,1.0,5.0,-1.0,0.1,0.4,0.0,20.0,30.0,15.0,4.75,0.3333333333333333,5.0,5.0,75.0,10.0,95.0,6.83098578526152,4.243236793337769,9.5,5.6258332716140815,1.0,0.0,22.978675140823533,4.654411038681643,1.602515032555892,0.17086529335143075,0.36593672471357475,0.2002109123108879,0.5380317460317461,75.0,1.9134628303047754,15.19987294533081,5.999452244441878,2.4707865295382327,13.295341085217471,3.0,21.0,10.240000000030946,29.999973924524745,0.7190511352906863,1.6098522208646253,0.20255348959867597,0.0,0.0,0.0,5.0,150.0,20.42038608007525,0.0,30.0,0.0,0.0,1.0,19.852793356684288,1.4086314227028478,3.4011973816621555,0.18038782345351353,0.34661479486745483,0.18273343814316617,0.6589247311827957,75.0,20.42038608007525,20.42038608007525,20.42038608007525,20.42038608007525,20.42038608007525,30.0,30.0,18.757423109938976,23.795272451355963,0.6806795360025083,20420386.080075253,0.07095381120635907,1.0,1.0,19.852793356684288,13.58940029481373,2.9893757259396407,1.0,-1.0,-3.1258817841392457,0.6211747916849937,4.243236793337769,1.602515032555892,75,2.95058026050372,1.0,19.852793356684288,0.0,21.333550147492023,18.976122493135282,20.520100904469835
16,highway-fast-v0_GrayscaleObservation,2.0,10.0,0.95,30.0,3.2,1.0,5.0,-1.0,0.1,0.4,0.0,20.0,30.0,,4.75,0.3333333333333333,5.0,5.0,32768.0,10.0,84.0,6.419791146372901,3.057793233483592,8.4,3.6386810797320503,1.0,0.0,25.37081886780594,4.673780595231126,1.5833096897340098,88.90422610019115,48.7222505565514,88.90422610019115,0.1595744680851064,32768.0,2.4654653579803716,11.796972788406343,6.790553301970769,2.4659867823057926,9.879656439359072,4.0,15.0,10.26367603118673,29.999973924524745,0.7642608507586787,2.0994843525030635,0.18421874498276958,0.0,0.0,0.0,5.0,150.0,20.42038608007525,0.0,30.0,0.0,0.0,1.0,19.852793356684288,1.4086314227028478,3.4011973816621555,100.70522677513861,38.88261212170963,100.70522677513861,0.04838709677419355,32768.0,20.42038608007525,20.42038608007525,20.42038608007525,20.42038608007525,20.42038608007525,30.0,30.0,18.757423109938976,23.795272451355963,0.6806795360025083,20420386.080075253,0.07095381120635907,1.0,1.0,19.852793356684288,14.000594933702349,3.1808484783440383,1.0,-1.0,-5.518025511121653,0.4763072018166827,3.057793233483592,1.5833096897340098,32768,2.2624592086292425,1.0,19.852793356684288,0.0,22.020221169036347,22.04688783570301,5.313112269752317
17,highway-fast-v0_TimeToCollision,2.0,10.0,0.95,30.0,3.2,1.0,5.0,-1.0,0.1,0.4,0.0,20.0,30.0,,4.75,0.3333333333333333,5.0,5.0,90.0,10.0,120.0,8.466173627050534,6.46756945418569,12.0,8.809086218218097,1.0,0.1,22.327852169309143,3.7654480146932365,1.5742992235016866,0.4566239316239316,0.47973787761875675,0.4566239316239316,0.5074358974358975,90.0,1.9130006968016176,21.751432050435348,6.791220850495691,1.9730006968016176,16.97613985098232,3.0,30.0,10.24000000000007,29.99849292289345,0.7055144689208778,1.3090191575062604,0.1686435317421852,0.0,0.1,0.0,5.0,150.0,20.42038608007525,0.0,30.0,0.0,0.0,1.0,19.852793356684288,1.4086314227028478,3.4011973816621555,0.4496415770609319,0.4803204730569542,0.4496415770609319,0.5168458781362008,90.0,20.42038608007525,20.42038608007525,20.42038608007525,20.42038608007525,20.42038608007525,30.0,30.0,18.757423109938976,23.795272451355963,0.6806795360025083,20420386.080075253,0.07095381120635907,1.0,1.0,19.852793356684288,11.954212453024716,2.411996796620454,1.0,-0.9,-2.475058812624855,0.7639305517654882,6.46756945418569,1.5742992235016866,90,3.6286701208860688,1.0,19.852793356684288,0.1,22.020221169036347,21.21331311161247,14.234820927251912
18,highway-fast-v0_Kinematics,2.0,10.0,1.05,30.0,3.2,1.0,5.0,-1.0,0.1,0.4,0.0,20.0,30.0,15.0,5.25,0.3333333333333333,5.0,5.0,75.0,10.0,105.0,7.351853336194646,4.856886506597031,10.5,6.830080526611674,1.0,0.0,22.634127378422146,4.385725172509463,1.5754714311947502,0.1905572553993999,0.37069075714127075,0.21139420473402826,0.543768115942029,75.0,1.9130006968016176,17.201142250441904,7.513287949514831,1.9730006968016176,13.599549924509239,3.0,25.0,10.263615778678467,29.99977597343201,0.7001765082090139,1.5136964416426657,0.1937660288562522,0.0,0.0,0.0,5.0,150.0,20.27581956952874,0.0,30.0,0.0,0.0,1.0,19.20834729557905,1.4068230684816918,3.4011973816621555,0.19379649295601795,0.35552989775120175,0.19610319035027618,0.629247311827957,75.0,20.27581956952874,20.27581956952874,20.27581956952874,20.27581956952874,20.27581956952874,30.0,30.0,18.133828129812567,23.530890138008743,0.6758606523176246,20275819.56952874,0.07324018946519639,1.0,1.0,19.20834729557905,12.923966233334093,2.7579191102449943,1.0,-1.0,-3.4257800828430973,0.660634213423627,4.856886506597031,1.5754714311947502,75,3.468329620474042,1.0,19.20834729557905,0.0,22.12688783570301,20.30642009817841,22.052172429645214
19,highway-fast-v0_GrayscaleObservation,2.0,10.0,1.05,30.0,3.2,1.0,5.0,-1.0,0.1,0.4,0.0,20.0,30.0,,5.25,0.3333333333333333,5.0,5.0,32768.0,10.0,134.0,9.859591459355572,5.989387882246484,13.4,7.657675887630659,1.0,0.1,22.905629062511096,4.512663108768029,1.6022031918067785,94.76312658521864,44.464353427198006,94.76312658521864,0.10416666666666667,32768.0,2.582441700960219,23.37669418830208,9.099940983275452,3.6782850097905655,17.175867655552334,4.0,30.0,8.192000123477644,29.99997735049027,0.7357904074145949,1.646176538741873,0.19701108838537293,0.0,0.1,0.0,5.0,150.0,20.27581956952874,0.0,30.0,0.0,0.0,1.0,19.20834729557905,1.4068230684816918,3.4011973816621555,100.71310424804688,38.93016004234566,100.71310424804688,0.04838709677419355,32768.0,20.27581956952874,20.27581956952874,20.27581956952874,20.27581956952874,20.27581956952874,30.0,30.0,18.133828129812567,23.530890138008743,0.6758606523176246,20275819.56952874,0.07324018946519639,1.0,1.0,19.20834729557905,10.416228110173167,2.0564561520278066,1.0,-0.9,-3.697281766932047,0.6074680983962245,5.989387882246484,1.6022031918067785,32768,3.1892075165801788,1.0,19.20834729557905,0.1,22.046887835700257,21.98015957941398,4.313112965098324
20,highway-fast-v0_TimeToCollision,2.0,10.0,1.05,30.0,3.2,1.0,5.0,-1.0,0.1,0.4,0.0,20.0,30.0,,5.25,0.3333333333333333,5.0,5.0,90.0,10.0,60.0,4.2183432839303885,2.240337398641157,6.0,2.932575659723036,1.0,0.0,24.274612289841148,5.055927182703773,1.599792026209903,0.5212698412698412,0.475786707125948,0.5212698412698412,0.43238095238095237,90.0,1.7824417009602194,7.466971142167263,3.6894986292379115,1.796163186506122,7.063812777502825,3.0,11.0,8.19200000214129,29.99977597343201,0.703057213988398,1.8829045141077614,0.20828044188945588,0.0,0.0,0.0,5.0,150.0,20.27581956952874,0.0,30.0,0.0,0.0,1.0,19.20834729557905,1.4068230684816918,3.4011973816621555,0.478494623655914,0.48052005780899304,0.478494623655914,0.48422939068100357,90.0,20.27581956952874,20.27581956952874,20.27581956952874,20.27581956952874,20.27581956952874,30.0,30.0,18.133828129812567,23.530890138008743,0.6758606523176246,20275819.56952874,0.07324018946519639,1.0,1.0,19.20834729557905,16.05747628559835,4.80658244201846,1.0,-1.0,-5.066264994262099,0.5310940141077701,2.240337398641157,1.599792026209903,90,2.788243574065793,1.0,19.20834729557905,0.0,22.020221169036347,19.738051058159613,17.339305743055085
21,highway-fast-v0_Kinematics,2.0,10.0,1.15,30.0,3.1,1.0,5.0,-1.0,0.1,0.4,0.0,20.0,30.0,15.0,5.75,0.3333333333333333,5.0,5.0,75.0,10.0,73.0,4.900328570692303,2.6575609711004273,7.3,3.551056180912941,1.0,0.0,22.353852421945916,3.9805758940494322,1.5524570008836838,0.1938173871633997,0.3781174009330311,0.22174347904312564,0.48208835341365464,75.0,1.7327113850086173,9.06549426518228,5.175719607464504,1.7327113850086173,8.54175527017177,3.0,13.0,8.19200712034311,29.988581708697392,0.6712778863962059,1.8439188338713337,0.17807112800254377,0.0,0.0,0.0,5.0,150.0,20.189359421290206,0.0,30.0,0.0,0.0,1.0,18.6346449927025,1.4089792596813708,3.4011973816621555,0.1964005841491043,0.3559764568830197,0.19841285869639408,0.6227956989247312,75.0,20.189359421290206,20.189359421290206,20.189359421290206,20.189359421290206,20.189359421290206,30.0,30.0,17.427400384180867,23.24227502943507,0.6729786473763402,20189359.421290208,0.07561073391107832,1.0,1.0,18.6346449927025,15.289030850597904,4.1200003244757095,1.0,-1.0,-3.719207429243415,0.5423229055846902,2.6575609711004273,1.5524570008836838,75,3.118356707111969,1.0,18.6346449927025,0.0,22.060221169036346,19.200185928568192,21.479282142984978
22,highway-fast-v0_GrayscaleObservation,2.0,10.0,1.15,30.0,3.1,1.0,5.0,-1.0,0.1,0.4,0.0,20.0,30.0,,5.75,0.3333333333333333,5.0,5.0,32768.0,10.0,88.0,6.158129586358554,5.1892754915875114,8.8,7.025667228100119,1.0,0.0,22.605889781355938,4.331679898013812,1.6020400960954841,89.59060482102997,48.320544549187765,89.59060482102997,0.15306122448979592,32768.0,1.7327113850086173,18.045902577657806,3.58104696930818,2.512710687013537,13.985370210055388,3.0,25.0,10.24259829562086,29.99980198935979,0.6997874529952902,1.1867029240669058,0.19161730629904383,0.0,0.0,0.0,5.0,150.0,20.189359421290206,0.0,30.0,0.0,0.0,1.0,18.6346449927025,1.4089792596813708,3.4011973816621555,100.71994412329889,38.95752263620284,100.71994412329889,0.04838709677419355,32768.0,20.189359421290206,20.189359421290206,20.189359421290206,20.189359421290206,20.189359421290206,30.0,30.0,17.427400384180867,23.24227502943507,0.6729786473763402,20189359.421290208,0.07561073391107832,1.0,1.0,18.6346449927025,14.03122983493165,3.2784883558678546,1.0,-1.0,-3.9712447886534363,0.8426705830309537,5.1892754915875114,1.6020400960954841,32768,4.845355852427984,1.0,18.6346449927025,0.0,16.48284352181561,22.04688783570301,4.046451578715397
23,highway-fast-v0_TimeToCollision,2.0,10.0,1.15,30.0,3.1,1.0,5.0,-1.0,0.1,0.4,0.0,20.0,30.0,,5.75,0.3333333333333333,5.0,5.0,90.0,10.0,67.0,4.7051566085161305,3.4043088763345213,6.7,4.754997371187496,1.0,0.0,23.947575773295974,4.467896445958338,1.5979538297072744,0.543073593073593,0.47046882338363166,0.543073593073593,0.4033189033189033,90.0,1.2463340301349508,10.885331603468543,3.958708837937265,1.684072952227838,10.50715178059345,2.0,16.0,12.66989998889811,29.99980198935979,0.7022621803755419,1.382117603695423,0.18656987670420605,0.0,0.0,0.0,5.0,150.0,20.189359421290206,0.0,30.0,0.0,0.0,1.0,18.6346449927025,1.4089792596813708,3.4011973816621555,0.49874551971326164,0.47885227528751223,0.49874551971326164,0.4598566308243728,90.0,20.189359421290206,20.189359421290206,20.189359421290206,20.189359421290206,20.189359421290206,30.0,30.0,17.427400384180867,23.24227502943507,0.6729786473763402,20189359.421290208,0.07561073391107832,1.0,1.0,18.6346449927025,15.484202812774075,4.290899710723472,1.0,-1.0,-5.312930780593472,0.723527065315064,3.4043088763345213,1.5979538297072744,90,4.160280625561619,1.0,18.6346449927025,0.0,22.020221169036347,18.29643986165661,16.562829382338926
24,highway-fast-v0_Kinematics,2.0,15.0,0.95,35.0,3.2,1.0,5.0,-1.0,0.1,0.4,0.0,20.0,30.0,15.0,7.125,0.42857142857142855,5.0,5.0,75.0,10.0,129.0,9.21406792933179,6.598735537247976,12.9,8.84816365128946,1.0,0.0,22.442590869506464,4.213981003741804,1.5972921857908775,0.18140538387161365,0.37028765237802996,0.20706509203647824,0.5245083932853717,75.0,1.9134628303047754,20.953548511032132,7.955823883405927,2.428391078896538,17.318427471185593,3.0,29.0,10.060257087938135,29.99979855555266,0.7142688317311465,1.3963382046428157,0.18776712726605732,0.0,0.0,0.0,5.0,175.0,23.751410379075526,0.0,35.0,0.0,0.0,1.0,19.64579164824477,1.3872196645576087,3.5553480614894135,0.18888076393692582,0.3518097599044495,0.19108614674320928,0.6411111111111111,75.0,23.751410379075526,23.751410379075526,23.751410379075526,23.751410379075526,23.751410379075526,35.0,35.0,18.60256133107334,23.795272451355963,0.6786117251164436,23751410.379075527,0.07061153954923514,1.0,1.0,19.64579164824477,14.537342449743736,2.5777330906941667,1.0,-1.0,-2.7967992212616934,0.7161586903525066,6.598735537247976,1.5972921857908775,75,5.102630668761609,1.0,19.64579164824477,0.0,25.82022116903635,19.305287013620195,25.907181514982803
25,highway-fast-v0_GrayscaleObservation,2.0,15.0,0.95,35.0,3.2,1.0,5.0,-1.0,0.1,0.4,0.0,20.0,30.0,,7.125,0.42857142857142855,5.0,5.0,32768.0,10.0,74.0,5.406658265595584,3.2507610299721703,7.4,4.029888335921977,1.0,0.0,24.27923765794028,4.735528648356563,1.5722287841267437,86.89432561965216,49.94343329666615,86.89432561965216,0.17857142857142858,32768.0,1.9796673634682842,10.17924009922332,4.752921701219792,1.9796673634682842,9.75976661165421,3.0,13.0,10.259388658534977,29.99980198935979,0.7306294953507545,1.663197187535093,0.1950443634198495,0.0,0.0,0.0,5.0,175.0,23.751410379075526,0.0,35.0,0.0,0.0,1.0,19.64579164824477,1.3872196645576087,3.5553480614894135,101.42320081922743,38.106616518187145,101.42320081922743,0.041666666666666664,32768.0,23.751410379075526,23.751410379075526,23.751410379075526,23.751410379075526,23.751410379075526,35.0,35.0,18.60256133107334,23.795272451355963,0.6786117251164436,23751410.379075527,0.07061153954923514,1.0,1.0,19.64579164824477,18.34475211347994,4.392991903561197,1.0,-1.0,-4.633446009695508,0.6012513218019621,3.2507610299721703,1.5722287841267437,32768,4.28391566783898,1.0,19.64579164824477,0.0,25.686887835703022,24.193554502369267,5.153112130683114
26,highway-fast-v0_TimeToCollision,2.0,15.0,0.95,35.0,3.2,1.0,5.0,-1.0,0.1,0.4,0.0,20.0,30.0,,7.125,0.42857142857142855,5.0,5.0,90.0,10.0,109.0,8.51837378824281,2.8508375093908245,10.9,3.5341194094144583,1.0,0.0,25.517709908860244,4.26182285330784,1.5664486740089196,0.5182539682539683,0.47678911173468863,0.5182539682539683,0.43706816059757236,90.0,2.8461738810591917,12.77778987644167,8.547253121026317,5.383731387697696,12.195015583224462,4.0,16.0,10.259775864007732,29.999973924524745,0.7815021824075973,2.988023965644775,0.16701430894524524,0.0,0.0,0.0,5.0,175.0,23.751410379075526,0.0,35.0,0.0,0.0,1.0,19.64579164824477,1.3872196645576087,3.5553480614894135,0.4521604938271605,0.47938517611753245,0.4521604938271605,0.5120370370370371,90.0,23.751410379075526,23.751410379075526,23.751410379075526,23.751410379075526,23.751410379075526,35.0,35.0,18.60256133107334,23.795272451355963,0.6786117251164436,23751410.379075527,0.07061153954923514,1.0,1.0,19.64579164824477,15.233036590832716,2.788256089865591,1.0,-1.0,-5.871918260615473,0.33466918047860417,2.8508375093908245,1.5664486740089196,90,2.3845179109100547,1.0,19.64579164824477,0.0,25.686887835703022,25.439366302356603,15.288560474102656
27,highway-fast-v0_Kinematics,2.0,15.0,1.05,35.0,3.2,1.0,5.0,-1.0,0.1,0.4,0.0,20.0,30.0,15.0,7.875,0.42857142857142855,5.0,5.0,75.0,10.0,84.0,5.890042341024718,3.3578286256122483,8.4,4.651881339845203,1.0,0.0,22.95017094020242,4.624481552204904,1.588198633077873,0.19611527030349624,0.379254725718796,0.22350473092802872,0.5343262411347518,75.0,1.7824417009602194,12.885594770045874,4.909465765093167,2.94035966269608,11.07063953364754,3.0,19.0,10.083469408319466,29.999973924524745,0.7011955167886569,1.7541218577910307,0.20150095451372538,0.0,0.0,0.0,5.0,175.0,23.608662668094915,0.0,35.0,0.0,0.0,1.0,19.023211880271514,1.3778647695737745,3.5553480614894135,0.2038826267807572,0.36148307211301783,0.20610905647277833,0.6077777777777778,75.0,23.608662668094915,23.608662668094915,23.608662668094915,23.608662668094915,23.608662668094915,35.0,35.0,17.928090876454586,23.530890138008743,0.6745332190884261,23608662.668094918,0.07243070759107798,1.0,1.0,19.023211880271514,17.718620327070198,4.008232418878535,1.0,-1.0,-3.9269590599309048,0.5700855547572373,3.3578286256122483,1.588198633077873,75,4.489423743713244,1.0,19.023211880271514,0.0,22.82022116903635,16.619804021961404,22.996021858593913
28,highway-fast-v0_GrayscaleObservation,2.0,15.0,1.05,35.0,3.2,1.0,5.0,-1.0,0.1,0.4,0.0,20.0,30.0,,7.875,0.42857142857142855,5.0,5.0,32768.0,10.0,85.0,6.355402114511454,2.9016512779715304,8.5,3.6945906403822333,1.0,0.0,24.144305769740832,4.592292869936337,1.589220736066515,89.07354350842928,48.626368063744025,89.07354350842928,0.15789473684210525,32768.0,1.9134628303047754,12.780653999858725,6.121706326741706,3.310785831542465,9.000622057680092,3.0,17.0,10.24259829562086,29.999973924524745,0.7476943664131123,2.190270061909124,0.19020189371068164,0.0,0.0,0.0,5.0,175.0,23.608662668094915,0.0,35.0,0.0,0.0,1.0,19.023211880271514,1.3778647695737745,3.5553480614894135,101.42483859592014,38.1465663247306,101.42483859592014,0.041666666666666664,32768.0,23.608662668094915,23.608662668094915,23.608662668094915,23.608662668094915,23.608662668094915,35.0,35.0,17.928090876454586,23.530890138008743,0.6745332190884261,23608662.668094918,0.07243070759107798,1.0,1.0,19.023211880271514,17.25326055358346,3.714738820294287,1.0,-1.0,-5.121093889469318,0.4565644736753387,2.9016512779715304,1.589220736066515,32768,3.595445230193292,1.0,19.023211880271514,0.0,19.52022116903634,19.41807532750418,4.313112965098324
29,highway-fast-v0_TimeToCollision,2.0,15.0,1.05,35.0,3.2,1.0,5.0,-1.0,0.1,0.4,0.0,20.0,30.0,,7.875,0.42857142857142855,5.0,5.0,90.0,10.0,55.0,3.8904740317192315,2.147436784102306,5.5,2.539685019840059,1.0,0.0,23.927116818862558,5.318997573525045,1.5524789147774507,0.5300854700854701,0.47586268170572443,0.5300854700854701,0.4246153846153846,90.0,1.7824417009602194,9.13255108219698,2.5982222502582957,2.397162992278356,6.150205941364442,3.0,12.0,10.24,29.999973924524745,0.707358914858042,1.8116818380121624,0.22229997000858576,0.0,0.0,0.0,5.0,175.0,23.608662668094915,0.0,35.0,0.0,0.0,1.0,19.023211880271514,1.3778647695737745,3.5553480614894135,0.49876543209876545,0.4762880721726601,0.49876543209876545,0.45493827160493827,90.0,23.608662668094915,23.608662668094915,23.608662668094915,23.608662668094915,23.608662668094915,35.0,35.0,17.928090876454586,23.530890138008743,0.6745332190884261,23608662.668094918,0.07243070759107798,1.0,1.0,19.023211880271514,19.718188636375682,6.06832391304721,1.0,-1.0,-4.903904938591044,0.5519728996058707,2.147436784102306,1.5524789147774507,90,4.346786584396232,1.0,19.023211880271514,0.0,24.993554502369687,23.237782335908147,23.80078742052185
